relative_path,size_bytes,size_mb,extension,top_level_folder,modified_time,likely_category,tracked_by_git,notes
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/centered_dataset_A_preview.csv,20208,0.0193,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/centering_summary.json,260,0.0002,.json,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/raw_dataset_A_preview.csv,19659,0.0187,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/_pca_B_projected_components.npy,776,0.0007,.npy,Layer3_JcvPCA,2026-06-27 01:18:21,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pc_focus_selection.json,276,0.0003,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_B_projected_metadata.json,2637,0.0025,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_A_stability_summary.json,1564,0.0015,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/step_status.json,22107,0.0211,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_A_cumulative_variance.csv,944,0.0009,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/axis_level_jrw_A_B.csv,53152,0.0507,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_B_stability_report.csv,875,0.0008,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_stability_combined_summary.json,555,0.0005,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/centering_values_A.csv,4310,0.0041,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_B_projected_loadings.csv,1966,0.0019,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_B_singular_values.csv,927,0.0009,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_A_explained_variance.csv,1031,0.001,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/centering_values_B.csv,4318,0.0041,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_B_stability_summary.json,1154,0.0011,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_A_singular_values.csv,934,0.0009,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/raw_feature_stats_A.csv,5859,0.0056,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/link_level_jrw_rss.csv,9903,0.0094,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/_B_projected_scores.npy,968528,0.9237,.npy,Layer3_JcvPCA,2026-06-27 01:18:21,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/B_projected_metadata.json,304,0.0003,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/pca_A_split_half_similarity.csv,211,0.0002,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/exploratory_metadata.json,195,0.0002,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/raw_feature_stats_B.csv,5859,0.0056,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/loaded_dimensions.json,1343,0.0013,.json,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/_A_pca_scores.npy,951248,0.9072,.npy,Layer3_JcvPCA,2026-06-27 01:18:21,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/_B_abs_loadings.npy,3152,0.003,.npy,Layer3_JcvPCA,2026-06-27 01:18:21,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/nv_results_raw.csv,9915,0.0095,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/weighting_metadata.json,43,0.0,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/run_manifest.json,23644,0.0225,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/plots/pca_A_cumulative_variance.png,29473,0.0281,.png,Layer3_JcvPCA,2026-06-27 01:18:21,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/plots/pca_A_scree_plot.png,20477,0.0195,.png,Layer3_JcvPCA,2026-06-27 01:18:21,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/plots/pc_score_heatmap_A_B.png,18492,0.0176,.png,Layer3_JcvPCA,2026-06-27 01:18:21,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/plots/pc_scores_A_vs_projected_B.png,63129,0.0602,.png,Layer3_JcvPCA,2026-06-27 01:18:21,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run/plots/pca_A_loadings_heatmap.png,82099,0.0783,.png,Layer3_JcvPCA,2026-06-27 01:18:21,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/raw_dataset_B_preview.csv,19606,0.0187,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/link_level_jcvpca_unweighted.csv,4424,0.0042,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_parameters.json,249,0.0002,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/_loaded_dataset_A.parquet,5544261,5.2874,.parquet,Layer3_JcvPCA,2026-06-27 01:18:20,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/centered_dataset_B_preview.csv,20208,0.0193,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_feature_names.csv,946,0.0009,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/axis_jcvpca_metadata.json,188,0.0002,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_B_near_zero_variance_features.csv,191,0.0002,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/B_projected_preview.csv,3547,0.0034,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/_B_reexpressed_loadings.npy,3152,0.003,.npy,Layer3_JcvPCA,2026-06-27 01:18:22,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/nv_baseline.json,157,0.0001,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/exploratory_numeric_summary.csv,3199,0.0031,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_loadings.csv,31847,0.0304,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/_A_abs_loadings.npy,3152,0.003,.npy,Layer3_JcvPCA,2026-06-27 01:18:22,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/centered_validation_report.csv,635,0.0006,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_stability_acknowledgment.json,124,0.0001,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/A_vs_B_reexpressed_loadings_preview.csv,23360,0.0223,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/reexpress_metadata.json,154,0.0001,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/_loaded_dataset_B.parquet,5646208,5.3846,.parquet,Layer3_JcvPCA,2026-06-27 01:18:20,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/workbench_export_manifest.json,13114,0.0125,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/main_vs_nv_descriptive_comparison.csv,1593,0.0015,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/B_reexpressed_loadings.csv,39106,0.0373,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_B_projected_explained_variance.csv,224,0.0002,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pc_focus_table.csv,576,0.0005,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_stability_report.csv,1482,0.0014,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_model_metadata.json,12140,0.0116,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_B_split_half_similarity.csv,210,0.0002,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_selected_m.json,282,0.0003,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_near_zero_variance_features.csv,190,0.0002,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/link_rss_metadata.json,128,0.0001,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/axis_level_jcvpca_unweighted.csv,23718,0.0226,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/centered_dataset_A_preview.csv,20208,0.0193,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/centering_summary.json,260,0.0002,.json,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/raw_dataset_A_preview.csv,19659,0.0187,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/_pca_B_projected_components.npy,776,0.0007,.npy,Layer3_JcvPCA,2026-06-27 01:18:22,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pc_focus_selection.json,243,0.0002,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_B_projected_metadata.json,2637,0.0025,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_stability_summary.json,1564,0.0015,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/step_status.json,22107,0.0211,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_cumulative_variance.csv,944,0.0009,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/axis_level_jrw_A_B.csv,23690,0.0226,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_B_stability_report.csv,875,0.0008,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_stability_combined_summary.json,555,0.0005,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/centering_values_A.csv,4310,0.0041,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_B_projected_loadings.csv,1966,0.0019,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_B_singular_values.csv,927,0.0009,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_explained_variance.csv,1031,0.001,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/centering_values_B.csv,4318,0.0041,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_B_stability_summary.json,1154,0.0011,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_singular_values.csv,934,0.0009,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/raw_feature_stats_A.csv,5859,0.0056,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/link_level_jrw_rss.csv,4424,0.0042,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/_B_projected_scores.npy,968528,0.9237,.npy,Layer3_JcvPCA,2026-06-27 01:18:22,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/B_projected_metadata.json,304,0.0003,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/pca_A_split_half_similarity.csv,211,0.0002,.csv,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/exploratory_metadata.json,195,0.0002,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/raw_feature_stats_B.csv,5859,0.0056,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/loaded_dimensions.json,1343,0.0013,.json,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/_A_pca_scores.npy,951248,0.9072,.npy,Layer3_JcvPCA,2026-06-27 01:18:22,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/_B_abs_loadings.npy,3152,0.003,.npy,Layer3_JcvPCA,2026-06-27 01:18:22,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/nv_results_raw.csv,4405,0.0042,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/weighting_metadata.json,43,0.0,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/run_manifest.json,23644,0.0225,.json,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/plots/pca_A_cumulative_variance.png,29473,0.0281,.png,Layer3_JcvPCA,2026-06-27 01:18:21,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/plots/pca_A_scree_plot.png,20477,0.0195,.png,Layer3_JcvPCA,2026-06-27 01:18:21,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/plots/pc_score_heatmap_A_B.png,18492,0.0176,.png,Layer3_JcvPCA,2026-06-27 01:18:22,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/plots/pc_scores_A_vs_projected_B.png,63129,0.0602,.png,Layer3_JcvPCA,2026-06-27 01:18:22,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_null_space_after_p60/plots/pca_A_loadings_heatmap.png,82099,0.0783,.png,Layer3_JcvPCA,2026-06-27 01:18:21,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_functional_p60/raw_dataset_B_preview.csv,19606,0.0187,.csv,Layer3_JcvPCA,2026-06-27 01:18:20,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_functional_p60/link_level_jcvpca_unweighted.csv,5524,0.0053,.csv,Layer3_JcvPCA,2026-06-27 01:18:22,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_functional_p60/pca_A_parameters.json,249,0.0002,.json,Layer3_JcvPCA,2026-06-27 01:18:21,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193319/comparisons/671_A_L3_T2_vs_T3/run_functional_p60/_loaded_dataset_A.parquet,5544261,5.2874,.parquet,Layer3_JcvPCA,2026-06-27 01:18:20,processed_data,no,
